Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-06-18,98.1464,98.1464,92.8679,94.5144,13461.327375284
2019-06-19,94.0227,96.9925,94.0227,95.346,3732.9731376838
2019-06-21,95.6683,101.94,95.6683,99.7929,14686.798354827
2019-06-24,101.448,105.242,101.448,104.741,6639.9317016567
2019-06-25,104.087,104.91,99.9633,102.102,5369.6838978615
2019-06-26,100.786,103.094,98.4696,101.771,9649.4056264182
2019-06-27,101.771,107.219,101.448,107.049,9272.3376327127
2019-06-28,107.219,110.681,106.718,108.865,15003.771137035
2019-07-01,111.844,112.829,107.38,107.38,7313.9407404051
2019-07-02,106.718,106.718,103.595,103.595,8633.6787183742
2019-07-03,105.403,106.888,103.748,106.888,6908.5926471718
2019-07-04,107.219,108.865,106.065,106.226,3662.272888864
2019-07-05,107.219,108.865,104.91,105.242,11736.241304082
2019-07-08,104.741,105.071,100.616,101.94,7055.884832213
2019-07-09,101.94,102.925,99.9633,101.94,3168.549484606
2019-07-10,101.94,103.918,101.94,103.918,3915.6154471349
2019-07-11,103.918,103.918,101.278,101.94,5178.7932260481
2019-07-12,101.117,102.271,101.117,102.102,2736.0996293251
2019-07-15,102.271,102.593,100.294,100.294,7987.9497791536
2019-07-16,100.455,101.448,97.3231,98.1464,11373.31336014
2019-07-17,98.639,100.294,98.639,99.4706,5038.5710658889
2019-07-18,99.4706,102.271,99.3012,101.117,8869.3462144401
2019-07-19,101.117,103.264,101.117,102.441,4219.6265170599
2019-07-22,102.441,103.426,101.117,101.609,1719.1943838007
2019-07-23,102.271,102.925,101.117,101.771,2456.833646487
2019-07-24,102.271,103.094,101.771,101.94,1641.424110099
2019-07-25,102.102,104.248,101.448,102.925,6777.7971868552
2019-07-26,103.264,104.087,102.593,103.094,5513.4410704617
2019-07-29,103.094,103.264,101.94,102.441,5390.8939725074
2019-07-30,102.593,102.593,100.124,101.278,3986.3156959547
2019-07-31,101.278,107.219,101.278,106.226,14177.756563324
2019-08-01,106.226,108.373,103.595,104.248,9698.895800592
2019-08-02,104.248,105.071,100.948,101.448,4987.9025542347
2019-08-05,101.278,101.278,97.9769,98.1464,9995.836845635
2019-08-06,98.1464,100.294,97.9769,99.14,3850.8068857168
2019-08-07,100.948,100.948,95.9998,96.3304,8138.7769766358
2019-08-08,97.3231,99.4706,95.6683,98.9696,3388.8985934276
2019-08-09,100.616,100.616,96.8231,96.8231,2666.5777179856
2019-08-12,96.9925,98.8002,95.6683,95.8387,3570.3625653983
2019-08-13,97.3231,98.1464,94.5144,97.3231,5113.98466463
2019-08-14,96.9925,97.6463,94.0227,94.6839,3210.9696338979
2019-08-16,94.8459,95.9998,89.2359,93.1994,16466.087950124
2019-08-19,94.0227,96.3304,93.8606,95.1765,4818.2219570673
2019-08-20,94.8459,96.8231,92.6985,92.6985,5309.5886863647
2019-08-21,93.0383,102.271,92.8679,102.102,15795.613923817
2019-08-22,100.948,101.448,98.8002,100.294,3886.1570101267
2019-08-23,101.278,103.918,100.455,103.094,5736.1468542439
2019-08-26,101.117,102.925,99.7929,102.764,6761.3004621306
2019-08-27,102.593,103.094,99.4706,100.616,10132.523993353
2019-08-28,102.925,106.718,101.278,105.572,28355.513126649
2019-08-29,105.572,115.137,105.403,113.822,61163.963591463
2019-08-30,114.967,117.946,113.822,113.822,27812.299548217
2019-09-02,113.822,113.822,108.865,112.167,8494.6348956953
2019-09-03,113.651,117.114,112.167,116.121,8157.630376321
2019-09-04,115.298,117.114,114.144,115.468,4186.6330676107
2019-09-05,115.468,117.946,114.474,114.474,3682.3046260296
2019-09-06,114.645,115.799,113.974,114.645,2976.4804753123
2019-09-09,114.645,114.967,110.52,113.651,9155.6822221601
2019-09-10,113.321,113.651,112.328,113.651,3185.0462093306
2019-09-11,112.497,114.474,112.497,113.651,2079.7656527815
2019-09-12,113.974,114.144,112.167,113.321,4007.5257706006
2019-09-13,112.99,112.99,110.52,111.674,6934.516071739
2019-09-16,110.351,112.497,109.196,112.167,7423.5261260758
2019-09-17,110.843,112.328,110.52,111.996,2949.3787132647
2019-09-18,111.996,111.996,110.52,110.52,2126.8991519947
2019-09-19,110.52,114.144,110.189,114.144,6712.9886254371
2019-09-20,114.144,119.592,113.822,119.592,14540.684507266
2019-09-23,119.592,119.592,114.967,115.799,9822.6212360266
2019-09-24,115.468,116.291,113.321,113.651,2163.4276138849
2019-09-25,115.298,115.468,112.99,112.99,2958.8054131073
2019-09-26,113.822,113.822,111.844,113.651,1543.6220992316
2019-09-27,112.167,115.968,111.996,112.328,1098.2105316671
2019-09-30,112.328,112.829,110.351,110.681,3704.6930381559
2019-10-01,111.343,115.468,110.843,114.806,4267.9383537534
2019-10-02,114.645,114.645,105.895,106.557,10185.549179968
2019-10-03,105.572,109.366,103.094,107.219,7791.1674199386
2019-10-04,107.549,108.865,106.396,108.865,1267.8911288345
2019-10-07,109.027,109.196,107.219,109.196,1226.649317023
2019-10-08,110.189,118.269,110.189,116.291,10315.166302804
2019-10-09,117.276,125.032,117.276,124.54,85906.694003421
2019-10-10,124.871,127.833,121.57,122.393,17270.892449189
2019-10-11,123.378,126.195,122.223,123.378,11545.350632268
2019-10-14,124.54,134.104,121.238,133.604,27593.128776876
2019-10-15,131.957,135.259,129.157,131.304,14471.162595926
2019-10-16,131.626,131.957,130.311,131.134,1761.6145330926
2019-10-17,132.619,141.029,129.649,135.589,24626.075001406
2019-10-18,135.75,138.059,131.957,133.451,5574.7146194388
2019-10-21,134.435,137.728,133.773,135.589,4013.4174580022
2019-10-22,135.589,135.589,123.716,127.009,30798.206723372
2019-10-23,127.833,127.833,115.468,120.415,72490.14345239
2019-10-24,120.415,122.554,120.415,121.077,13869.032143478
2019-10-25,122.07,125.032,121.57,123.547,10544.942111469
2019-10-28,126.679,126.848,123.716,125.363,4738.0950084049
2019-10-29,124.871,130.641,124.871,129.479,75355.860204551
2019-10-30,128.656,130.973,128.656,130.15,12790.853348977
2019-10-31,130.15,131.796,129.157,131.134,8824.5693901875
2019-11-04,132.127,135.92,131.957,135.92,109039.81541725
2019-11-05,136.082,141.852,136.082,141.029,36516.678515411
2019-11-06,141.029,145.154,136.082,136.251,40929.552379245
2019-11-07,136.082,142.184,133.773,140.045,11660.827705341
2019-11-08,140.376,142.684,137.075,141.029,8197.6938506522
2019-11-12,141.53,141.53,138.059,138.059,3201.5429340552
2019-11-13,139.382,139.875,137.898,138.059,3144.9827349994
2019-11-14,138.56,140.376,131.626,134.435,18146.397197074
2019-11-15,132.781,139.553,132.781,138.059,11504.108820457
2019-11-18,139.052,139.052,133.604,136.904,8830.4610775892
2019-11-19,136.582,138.229,134.435,137.405,4295.040115801
2019-11-20,137.405,139.706,136.421,139.706,29216.87782477
2019-11-21,140.206,146.146,140.206,145.977,18818.049560862
2019-11-22,145.824,145.977,143.507,145.655,4303.2884781633
2019-11-25,145.977,147.632,145.154,145.977,6178.0234093675
2019-11-26,146.647,146.647,142.353,143.507,6305.2838572431
2019-11-27,145.977,145.977,140.537,141.852,11980.15716251
2019-11-28,142.684,142.684,137.898,140.206,24040.441273682
2019-11-29,140.206,140.206,135.589,137.728,22040.802569563
2019-12-02,138.229,144.831,138.229,144.33,19461.421825122
2019-12-03,144,148.956,143.677,147.301,17980.251612348
2019-12-04,148.455,150.101,146.647,148.624,8396.8328848279
2019-12-05,148.455,148.455,146.478,147.632,5179.9715635284
2019-12-06,147.632,148.285,145.977,146.97,4346.8869649355
2019-12-09,146.478,148.124,145.977,146.647,6337.098969212
2019-12-10,147.301,151.425,145.977,151.255,6578.6581526795
2019-12-11,151.425,157.527,151.255,157.527,18085.123648097
2019-12-12,158.681,169.493,157.527,169.493,65582.729142698
2019-12-13,168.254,168.254,161.651,164.452,13993.935916393
2019-12-16,164.952,164.952,162.313,163.459,4084.117706822
2019-12-17,163.136,172.378,157.689,172.378,23188.503275404
2019-12-18,172.378,178.14,169.9,176.91,26060.111714967
2019-12-19,176.91,181.026,176.087,180.203,18896.998172044
2019-12-20,180.203,180.203,172.378,172.378,29915.631950605
2019-12-23,174.44,180.203,168.254,169.9,34890.572792556
2019-12-27,170.724,174.848,163.306,163.306,51838.600772135
2019-12-30,163.306,168.254,162.474,163.306,44404.469608736
2020-01-02,164.952,171.14,164.129,169.493,26903.801350883
2020-01-03,169.493,172.785,168.254,171.555,15254.757020346
2020-01-07,172.378,178.557,172.378,176.503,25743.138932758
2020-01-08,175.68,188.868,175.68,186.39,59768.812014753
2020-01-09,188.044,201.242,186.39,200.418,46236.784390649
2020-01-10,199.587,202.887,194.231,194.639,30607.316051558
2020-01-13,195.877,200.418,195.054,200.002,19027.793632361
2020-01-14,201.649,206.605,197.117,205.365,21251.316457742
2020-01-15,206.189,207.835,191.338,191.338,40038.729244116
2020-01-16,192.992,202.064,186.39,198.763,41078.022901766
2020-01-17,192.992,202.887,191.338,197.117,43856.542680383
2020-01-20,196.701,209.075,194.231,207.835,20982.655512227
2020-01-21,210.313,210.313,203.71,206.189,10371.72650186
2020-01-22,207.012,214.438,206.189,212.791,21939.465546255
2020-01-23,212.791,214.438,210.313,211.136,13007.667445357
2020-01-24,211.136,225.165,207.428,221.447,23897.862438562
2020-01-27,221.447,221.447,210.313,213.198,34712.643833026
